timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
404563943.0,-2.56,2.54,-28.6,-27.1,191.28,189.6,0.0,0.0,-460.0,-18.0,-18.0,-2.332287,0.2235099,0.04419659,0.01315349,-0.04784873,-9.964232,0
404563943.0,-2.56,2.54,-28.6,-27.1,191.28,189.6,0.0,0.0,-460.0,-18.0,-18.0,2.051108,1.032536,0.04010051,0.02466093,0.03308884,-9.9579,0
404613923.0,-2.44,1.135,-28.66,-28.665,191.255,189.46,0.0,0.0,-462.0,-20.5,-20.5,1.709615,-1.488808,0.04793195,-0.01366623,-0.02377319,-9.946101,0
404663903.0,-2.32,-0.27,-28.72,-30.23,191.23,189.32,0.0,0.0,-464.0,-23.0,-23.0,-0.7472723,-2.125537,0.03029473,-0.0002723,-0.00134203,-9.891133,0
404663903.0,-2.32,-0.27,-28.72,-30.23,191.23,189.32,0.0,0.0,-464.0,-23.0,-23.0,-0.6075809,2.224864,0.04707707,-0.04249395,0.0029256,-9.984532,0
404713883.0,-2.25,1.37,-28.795,-28.685,191.22,189.305,0.0,0.0,-462.0,-24.0,-24.0,1.962192,1.36068,0.03194193,-0.01988046,0.03207345,-9.927908,0
404763863.0,-2.18,3.01,-28.87,-27.14,191.21,189.29,0.0,0.0,-460.0,-25.0,-25.0,1.931771,-1.242,0.05213416,-0.01802343,-0.01901953,-9.933002,0
404763863.0,-2.18,3.01,-28.87,-27.14,191.21,189.29,0.0,0.0,-460.0,-25.0,-25.0,-2.235245,-0.1298029,0.03689128,0.02362107,-0.00573373,-9.918844,0
404813843.0,-2.095,1.555,-28.93,-28.965,191.195,189.23,0.0,0.0,-463.0,-26.0,-26.0,-0.926276,2.070612,0.04187227,-0.05866741,-0.00649342,-9.895537,0
404863823.0,-2.01,0.1,-28.99,-30.79,191.18,189.17,0.0,0.0,-466.0,-27.0,-27.0,-0.4662789,-2.245657,0.03623768,0.03812544,0.02448175,-9.87374,0
404863823.0,-2.01,0.1,-28.99,-30.79,191.18,189.17,0.0,0.0,-466.0,-27.0,-27.0,1.573991,1.588219,0.03137428,-0.00736729,0.00580982,-9.841208,0
404913803.0,-1.915,1.545,-28.985,-28.975,191.155,189.28,0.0,0.0,-464.0,-26.5,-26.5,-2.29176,-0.4424865,0.03610291,0.01609451,0.00384247,-9.897406,0
404963783.0,-1.82,2.99,-28.98,-27.16,191.13,189.39,0.0,0.0,-462.0,-26.0,-26.0,-1.172452,1.950827,0.04088242,-0.02495528,-0.00212036,-9.805144,0
404963783.0,-1.82,2.99,-28.98,-27.16,191.13,189.39,0.0,0.0,-462.0,-26.0,-26.0,2.062375,-0.9608141,0.04704193,0.0179827,-0.02109751,-9.826005,0
405013763.0,-1.755,1.83,-29.015,-29.075,191.115,189.405,0.0,0.0,-464.0,-27.5,-27.5,-0.05677058,-2.297111,0.03635443,-0.00490636,0.01517858,-9.842199,0
405063743.0,-1.69,0.67,-29.05,-30.99,191.1,189.42,0.0,0.0,-466.0,-29.0,-29.0,1.374658,1.793312,0.02883351,0.00247321,-0.02382962,-9.808167,0
405063743.0,-1.69,0.67,-29.05,-30.99,191.1,189.42,0.0,0.0,-466.0,-29.0,-29.0,-2.156241,-0.7148842,0.02807815,0.0291626,0.00469529,-9.8367,0
405113723.0,-1.36,1.775,-29.07,-29.065,191.065,189.595,0.0,0.0,-464.5,-27.0,-27.0,2.149855,-0.6877444,0.04451443,0.01231592,0.03188916,-9.845369,0
405163703.0,-1.03,2.88,-29.09,-27.14,191.03,189.77,0.0,0.0,-463.0,-25.0,-25.0,0.1202215,-2.244313,0.03480153,0.01578385,-0.02196779,-9.835325,0
405163703.0,-1.03,2.88,-29.09,-27.14,191.03,189.77,0.0,0.0,-463.0,-25.0,-25.0,-1.341279,1.804023,0.03925274,-0.02267277,-0.0010334,-9.853325,0
405213683.0,-0.005,2.705,-29.175,-29.095,190.94,189.815,0.0,0.0,-464.5,-28.5,-28.5,1.24,1.880948,0.02771691,-0.04441956,0.03085268,-9.78686,0
405263663.0,1.02,2.53,-29.26,-31.05,190.85,189.86,0.0,0.0,-466.0,-32.0,-32.0,2.235421,-0.5463941,0.04227582,-0.03016457,0.05039756,-9.85343,0
405263663.0,1.02,2.53,-29.26,-31.05,190.85,189.86,0.0,0.0,-466.0,-32.0,-32.0,-2.097225,-0.8850603,0.02791983,0.02442937,-0.04434627,-9.764852,0
405313643.0,1.785,3.775,-29.265,-29.185,190.845,190.135,0.0,0.0,-465.0,-33.0,-33.0,-1.44663,1.660725,0.04017927,-0.00135468,-0.02674895,-9.876513,0
405363623.0,2.55,5.02,-29.27,-27.32,190.84,190.41,0.0,0.0,-464.0,-34.0,-34.0,0.3303808,-2.239776,0.03809944,0.08239076,0.00325489,-9.878014,0
405363623.0,2.55,5.02,-29.27,-27.32,190.84,190.41,0.0,0.0,-464.0,-34.0,-34.0,1.030269,2.029192,0.02885698,-0.00824822,0.02269812,-9.851824,0
405413603.0,2.72,4.84,-29.365,-29.38,190.95,190.31,0.0,0.0,-465.5,-39.0,-39.0,-2.030442,-1.05534,0.02707693,0.01274013,-0.02685637,-9.78071,0
405463583.0,2.89,4.66,-29.46,-31.44,191.06,190.21,0.0,0.0,-467.0,-44.0,-44.0,2.287871,-0.2324473,0.04254624,-0.00562332,0.05356257,-9.795303,0
405463583.0,2.89,4.66,-29.46,-31.44,191.06,190.21,0.0,0.0,-467.0,-44.0,-44.0,-1.686417,1.456158,0.04182817,-0.00457374,-0.00276377,-9.886178,0
405513563.0,2.7,5.075,-29.42,-29.45,191.245,190.52,0.0,0.0,-466.5,-42.0,-42.0,0.6665688,-2.173234,0.04135305,0.04506339,0.02847004,-9.840473,0
405563543.0,2.51,5.49,-29.38,-27.46,191.43,190.83,0.0,0.0,-466.0,-40.0,-40.0,0.6919214,2.172702,0.02924115,-0.01212724,0.02579961,-9.829904,0
405563543.0,2.51,5.49,-29.38,-27.46,191.43,190.83,0.0,0.0,-466.0,-40.0,-40.0,-1.853449,-1.42881,0.0300939,-0.00898427,-0.01689452,-9.816956,0
405613523.0,2.225,5.035,-29.44,-29.46,191.615,190.735,0.0,0.0,-467.0,-41.5,-41.5,2.252106,-0.00149768,0.04357331,-0.01232263,0.09281795,-9.762766,0
405663503.0,1.94,4.58,-29.5,-31.46,191.8,190.64,0.0,0.0,-468.0,-43.0,-43.0,-1.865201,1.187265,0.04480257,-0.02088648,-0.04178228,-9.79337,0
405663503.0,1.94,4.58,-29.5,-31.46,191.8,190.64,0.0,0.0,-468.0,-43.0,-43.0,0.8299872,-2.142168,0.04515824,0.01080433,-0.0222516,-9.804865,0
405713483.0,1.645,4.44,-29.525,-29.445,191.97,190.94,0.0,0.0,-467.5,-38.5,-38.5,0.5710881,2.19177,0.03539579,0.03415094,0.0471108,-9.813199,0
405763463.0,1.35,4.3,-29.55,-27.43,192.14,191.24,0.0,0.0,-467.0,-34.0,-34.0,2.277676,0.2073087,0.04227908,0.01044918,0.02732962,-9.794269,0
405763463.0,1.35,4.3,-29.55,-27.43,192.14,191.24,0.0,0.0,-467.0,-34.0,-34.0,-1.74465,-1.452895,0.02888753,-0.0183907,-0.03162902,-9.855228,0
405813443.0,1.105,4.145,-29.535,-29.34,192.28,191.24,0.0,0.0,-467.0,-34.5,-34.5,-1.958715,1.066898,0.04465325,-0.02793434,0.01819715,-9.8255,0
405863423.0,0.86,3.99,-29.52,-31.25,192.42,191.24,0.0,0.0,-467.0,-35.0,-35.0,0.3149413,2.235821,0.03569185,-0.02946773,0.00199506,-9.838737,0
405863423.0,0.86,3.99,-29.52,-31.25,192.42,191.24,0.0,0.0,-467.0,-35.0,-35.0,1.038028,-2.041075,0.04555278,0.0287381,-0.00637417,-9.834526,0
405913403.0,0.635,3.52,-29.56,-29.375,192.545,191.55,0.0,0.0,-466.5,-30.5,-30.5,-1.567531,-1.673536,0.02883624,0.02375771,-0.01480027,-9.803385,0
405963383.0,0.41,3.05,-29.6,-27.5,192.67,191.86,0.0,0.0,-466.0,-26.0,-26.0,2.249444,0.4033314,0.03913152,0.00485234,0.01431145,-9.827141,0
405963383.0,0.41,3.05,-29.6,-27.5,192.67,191.86,0.0,0.0,-466.0,-26.0,-26.0,-2.027743,0.8114173,0.04220682,-0.02467621,-0.00783938,-9.872367,0
406013363.0,0.235,3.13,-29.595,-29.48,192.77,191.915,0.0,0.0,-466.5,-26.5,-26.5,1.304122,-1.886898,0.04916411,-0.03415008,0.00489372,-9.81825,0
406063343.0,0.06,3.21,-29.59,-31.46,192.87,191.97,0.0,0.0,-467.0,-27.0,-27.0,0.04985618,2.331904,0.0350767,0.00262283,0.06385085,-9.834441,0
406063343.0,0.06,3.21,-29.59,-31.46,192.87,191.97,0.0,0.0,-467.0,-27.0,-27.0,-1.360283,-1.890299,0.03206086,-0.00835684,-0.07418332,-9.819233,0
406113323.0,-0.055,2.575,-29.58,-29.535,192.945,192.23,0.0,0.0,-467.5,-22.0,-22.0,2.146779,0.7814585,0.03691909,-0.0157602,-0.00495358,-9.830696,0
406163303.0,-0.17,1.94,-29.57,-27.61,193.02,192.49,0.0,0.0,-468.0,-17.0,-17.0,1.506487,-1.721336,0.04567547,0.0055071,-0.00593667,-9.780246,0
406163303.0,-0.17,1.94,-29.57,-27.61,193.02,192.49,0.0,0.0,-468.0,-17.0,-17.0,-2.145154,0.4612029,0.03911579,-0.01779541,-0.00478568,-9.799932,0
406213283.0,-0.245,2.44,-29.515,-29.52,193.08,192.54,0.0,0.0,-467.5,-18.5,-18.5,-0.2528854,2.254232,0.03684856,-0.03244296,0.01458641,-9.819516,0
406263263.0,-0.32,2.94,-29.46,-31.43,193.14,192.59,0.0,0.0,-467.0,-20.0,-20.0,2.044205,0.8655292,0.03396656,0.00834614,0.01433414,-9.8543,0
406263263.0,-0.32,2.94,-29.46,-31.43,193.14,192.59,0.0,0.0,-467.0,-20.0,-20.0,-1.178433,-1.98331,0.02684557,0.00503776,-0.00886078,-9.809932,0
406313659.5,-0.415,1.775,-29.355,-29.445,193.195,192.78,0.0,0.0,-467.0,-15.5,-15.5,-2.176195,0.3319326,0.03698797,-0.04496014,-0.02010468,-9.840961,0
406364056.0,-0.51,0.61,-29.25,-27.46,193.25,192.97,0.0,0.0,-467.0,-11.0,-11.0,-0.4129252,2.286888,0.03577951,0.00203425,-0.03827824,-9.795098,0
406364056.0,-0.51,0.61,-29.25,-27.46,193.25,192.97,0.0,0.0,-467.0,-11.0,-11.0,1.627349,-1.575147,0.04652448,0.01642054,0.03113721,-9.777483,0
406414036.0,-0.545,1.81,-29.22,-29.305,193.285,192.995,0.0,0.0,-466.5,-12.5,-12.5,-1.046335,-2.065238,0.02846887,0.00790186,-0.02387634,-9.805652,0
406464016.0,-0.58,3.01,-29.19,-31.15,193.32,193.02,0.0,0.0,-466.0,-14.0,-14.0,1.909552,1.182698,0.03165487,0.02479661,0.02379885,-9.798885,0
406464016.0,-0.58,3.01,-29.19,-31.15,193.32,193.02,0.0,0.0,-466.0,-14.0,-14.0,-2.286332,0.08837859,0.046535,0.04368871,-0.01027702,-9.797873,0
406513996.0,-0.69,1.69,-29.17,-29.355,193.37,193.13,0.0,0.0,-466.0,-11.0,-11.0,1.81196,-1.451577,0.04969261,0.04578374,-0.01781525,-9.771164,0
406563976.0,-0.8,0.37,-29.15,-27.56,193.42,193.24,0.0,0.0,-466.0,-8.0,-8.0,-0.5441057,2.194293,0.04087338,-0.02357709,0.03455251,-9.792525,0
406563976.0,-0.8,0.37,-29.15,-27.56,193.42,193.24,0.0,0.0,-466.0,-8.0,-8.0,-0.6494496,-2.07035,0.03788982,-0.01273614,-0.00802237,-9.844287,0
406613956.0,-0.865,1.65,-29.115,-29.255,193.455,193.205,0.0,0.0,-466.0,-10.0,-10.0,1.822102,1.375201,0.0294672,0.0296679,0.0426237,-9.833118,0
406663936.0,-0.93,2.93,-29.08,-30.95,193.49,193.17,0.0,0.0,-466.0,-12.0,-12.0,-2.287658,-0.06895799,0.04191038,-0.01184136,-0.0014885,-9.846581,0
406663936.0,-0.93,2.93,-29.08,-30.95,193.49,193.17,0.0,0.0,-466.0,-12.0,-12.0,1.891694,-1.325702,0.0471027,0.05251004,0.00329237,-9.764635,0
406713916.0,-1.03,1.43,-29.055,-29.165,193.53,193.225,0.0,0.0,-465.5,-9.5,-9.5,-0.7302579,2.168227,0.04080138,-0.04094257,0.02464761,-9.768758,0
406763896.0,-1.13,-0.07,-29.03,-27.38,193.57,193.28,0.0,0.0,-465.0,-7.0,-7.0,-0.4970009,-2.187244,0.03643274,-0.01261341,-0.04333471,-9.813076,0
406763896.0,-1.13,-0.07,-29.03,-27.38,193.57,193.28,0.0,0.0,-465.0,-7.0,-7.0,1.699257,1.538666,0.02615278,-0.02018515,0.00928437,-9.854822,0
406813876.0,-1.2,1.45,-29.05,-29.02,193.6,193.23,0.0,0.0,-464.5,-9.0,-9.0,-2.259789,-0.2980644,0.03868655,-0.02250557,-0.01762713,-9.840403,0
406863856.0,-1.27,2.97,-29.07,-30.66,193.63,193.18,0.0,0.0,-464.0,-11.0,-11.0,2.029636,-1.054656,0.0435684,0.04815043,0.07710563,-9.817169,0
406863856.0,-1.27,2.97,-29.07,-30.66,193.63,193.18,0.0,0.0,-464.0,-11.0,-11.0,-1.00419,2.044293,0.04090368,0.01198817,0.01689388,-9.848733,0
406913836.0,-1.375,1.28,-29.025,-29.19,193.665,193.195,0.0,0.0,-465.0,-8.5,-8.5,-0.1873546,-2.20787,0.03612109,0.02085331,-0.03680957,-9.821777,0
406963816.0,-1.48,-0.41,-28.98,-27.72,193.7,193.21,0.0,0.0,-466.0,-6.0,-6.0,-2.209702,-0.5617702,0.03569164,-0.02725072,-0.04737565,-9.838853,0
406963816.0,-1.48,-0.41,-28.98,-27.72,193.7,193.21,0.0,0.0,-466.0,-6.0,-6.0,1.489609,1.762174,0.02468101,-0.00518879,0.02164003,-9.817363,0
407013796.0,-1.575,1.17,-28.905,-28.81,193.735,193.165,0.0,0.0,-464.0,-7.5,-7.5,2.170123,-0.7041028,0.03977869,0.00228977,0.03771829,-9.764538,0
407063776.0,-1.67,2.75,-28.83,-29.9,193.77,193.12,0.0,0.0,-462.0,-9.0,-9.0,0.07601091,-2.252895,0.03789943,0.02354196,-0.0329663,-9.884915,0
407063776.0,-1.67,2.75,-28.83,-29.9,193.77,193.12,0.0,0.0,-462.0,-9.0,-9.0,-1.264809,1.877336,0.03925363,-0.03211033,-0.04081463,-9.805672,0
407113756.0,-1.72,0.9,-28.79,-28.715,193.79,193.12,0.0,0.0,-462.5,-6.5,-6.5,1.260644,1.868824,0.02344532,-0.00264045,0.035437,-9.793465,0
407163736.0,-1.77,-0.95,-28.75,-27.53,193.81,193.12,0.0,0.0,-463.0,-4.0,-4.0,2.203614,-0.6338603,0.04006312,0.02493317,0.02760508,-9.838396,0
407163736.0,-1.77,-0.95,-28.75,-27.53,193.81,193.12,0.0,0.0,-463.0,-4.0,-4.0,-2.151391,-0.8198696,0.03300624,0.00725449,-0.02703583,-9.817929,0
407213716.0,-1.78,0.875,-28.7,-28.58,193.815,193.085,0.0,0.0,-461.5,-5.5,-5.5,-1.386478,1.722528,0.04023526,-0.02034754,-0.01910551,-9.845705,0
407263696.0,-1.79,2.7,-28.65,-29.63,193.82,193.05,0.0,0.0,-460.0,-7.0,-7.0,0.2450718,-2.251203,0.03868486,0.00500471,0.01061961,-9.843561,0
407263696.0,-1.79,2.7,-28.65,-29.63,193.82,193.05,0.0,0.0,-460.0,-7.0,-7.0,1.13986,1.968035,0.02452369,-0.01433525,0.02812347,-9.86895,0
407313676.0,-1.855,0.9,-28.61,-28.66,193.84,193.06,0.0,0.0,-461.5,-6.0,-6.0,-2.049897,-0.9569545,0.03238588,-0.00918363,-0.00915596,-9.857463,0
407363656.0,-1.92,-0.9,-28.57,-27.69,193.86,193.07,0.0,0.0,-463.0,-5.0,-5.0,-1.593008,1.585499,0.0433526,-0.00412905,-0.04676937,-9.803693,0
407363656.0,-1.92,-0.9,-28.57,-27.69,193.86,193.07,0.0,0.0,-463.0,-5.0,-5.0,2.248137,-0.3789898,0.03925936,0.01074955,0.01421136,-9.809986,0
407413636.0,-2.005,0.99,-28.51,-28.42,193.885,193.07,0.0,0.0,-461.0,-6.5,-6.5,0.4534183,-2.254403,0.03953166,0.0014661,-0.03583585,-9.898296,0
407463616.0,-2.09,2.88,-28.45,-29.15,193.91,193.07,0.0,0.0,-459.0,-8.0,-8.0,0.9379649,2.079964,0.02487067,-0.01571287,0.00858408,-9.854259,0
407463616.0,-2.09,2.88,-28.45,-29.15,193.91,193.07,0.0,0.0,-459.0,-8.0,-8.0,-1.904233,-1.233763,0.03157241,-0.00636614,-0.04973998,-9.79863,0
407513596.0,-2.19,0.82,-28.41,-28.55,193.94,193.095,0.0,0.0,-461.0,-6.0,-6.0,2.302304,-0.03980481,0.03730372,0.0184628,0.02203604,-9.806908,0
407563576.0,-2.29,-1.24,-28.37,-27.95,193.97,193.12,0.0,0.0,-463.0,-4.0,-4.0,-1.835256,1.311226,0.0436838,0.00624746,-0.00912277,-9.782087,0
407563576.0,-2.29,-1.24,-28.37,-27.95,193.97,193.12,0.0,0.0,-463.0,-4.0,-4.0,0.7906089,-2.177546,0.0429361,0.00467221,-0.03371075,-9.977125,0
407613556.0,-2.335,0.54,-28.315,-28.33,193.985,193.135,0.0,0.0,-460.5,-4.0,-4.0,0.6618377,2.22488,0.02674054,-0.02910104,0.04393344,-10.11612,0
407663536.0,-2.38,2.32,-28.26,-28.71,194.0,193.15,0.0,0.0,-458.0,-4.0,-4.0,-1.826807,-1.409482,0.03063156,0.00944191,-0.03830891,-10.15453,0
407663536.0,-2.38,2.32,-28.26,-28.71,194.0,193.15,0.0,0.0,-458.0,-4.0,-4.0,2.369501,0.1269849,0.03728206,-0.01698294,0.06167309,-10.27069,0
407713516.0,-2.39,0.275,-28.215,-28.4,194.0,193.18,0.0,0.0,-460.5,-2.0,-2.0,-1.97025,1.278368,0.04420334,-0.00183403,-0.05588586,-10.30521,0
407763496.0,-2.4,-1.77,-28.17,-28.09,194.0,193.21,0.0,0.0,-463.0,-4.44e-16,-4.44e-16,0.6166151,2.385841,0.02945437,-0.02274473,0.015674,-10.41956,0
407763496.0,-2.4,-1.77,-28.17,-28.09,194.0,193.21,0.0,0.0,-463.0,-4.44e-16,-4.44e-16,0.9038908,-2.226602,0.04528411,0.00264719,0.00590489,-10.42257,0
407813476.0,-2.4,0.17,-28.105,-28.35,194.005,193.24,0.0,0.0,-460.0,-0.5,-0.5,-1.872568,-1.571489,0.03244331,0.02238245,0.03403854,-10.53205,0
407863456.0,-2.4,2.11,-28.04,-28.61,194.01,193.27,0.0,0.0,-457.0,-1.0,-1.0,2.502427,0.2905493,0.03799357,-0.01605678,0.01198162,-10.66515,0
407863456.0,-2.4,2.11,-28.04,-28.61,194.01,193.27,0.0,0.0,-457.0,-1.0,-1.0,-2.159525,1.210142,0.04466033,-0.05433518,-0.05997241,-10.69628,0
407913436.0,-2.395,0.155,-27.965,-28.36,194.01,193.295,0.0,0.0,-459.5,-0.5,-0.5,1.19838,-2.207735,0.05087924,0.04747329,0.01040656,-10.68912,0
407963416.0,-2.39,-1.8,-27.89,-28.11,194.01,193.32,0.0,0.0,-462.0,-1.11e-16,-1.11e-16,0.3633696,2.511266,0.03321492,-0.00303505,0.0094065,-10.80134,0
407963416.0,-2.39,-1.8,-27.89,-28.11,194.01,193.32,0.0,0.0,-462.0,-1.11e-16,-1.11e-16,-1.651697,-1.854452,0.03490642,0.03176489,0.00410605,-10.80247,0
408013396.0,-2.415,0.145,-27.86,-28.005,194.015,193.355,0.0,0.0,-458.5,0.0,0.0,2.472963,0.6372746,0.03777514,0.030445,0.08063558,-10.86289,0
408063376.0,-2.44,2.09,-27.83,-27.9,194.02,193.39,0.0,0.0,-455.0,0.0,0.0,-2.39834,0.8136409,0.04872575,-0.00674389,-0.02284843,-10.89291,0
408063376.0,-2.44,2.09,-27.83,-27.9,194.02,193.39,0.0,0.0,-455.0,0.0,0.0,1.501497,-2.117364,0.0510928,0.02448734,-0.00088723,-10.88062,0
408113356.0,-2.46,0.11,-27.86,-28.1,194.025,193.415,0.0,0.0,-458.0,0.0,0.0,-0.0306503,2.555745,0.03709465,-0.04211993,0.00347251,-10.86878,0
408163336.0,-2.48,-1.87,-27.89,-28.3,194.03,193.44,0.0,0.0,-461.0,0.0,0.0,-1.34858,-2.166782,0.03705724,-0.00550379,-0.06464075,-10.93893,0
408163336.0,-2.48,-1.87,-27.89,-28.3,194.03,193.44,0.0,0.0,-461.0,0.0,0.0,2.341124,0.9710603,0.04042174,-0.00354117,-0.03320081,-10.94467,0
408213316.0,-2.525,-0.065,-27.885,-27.99,194.045,193.455,0.0,0.0,-458.0,0.5,0.5,-2.550221,0.5642028,0.05564225,-0.03675893,-0.0572272,-10.92021,0
408263296.0,-2.57,1.74,-27.88,-27.68,194.06,193.47,0.0,0.0,-455.0,1.0,1.0,-0.4842528,2.578324,0.05321278,0.00270698,-0.01019581,-10.92297,0
408263296.0,-2.57,1.74,-27.88,-27.68,194.06,193.47,0.0,0.0,-455.0,1.0,1.0,1.696094,-1.844145,0.05457991,0.00904599,0.03779994,-10.90239,0
408313692.5,-2.57,-0.055,-27.875,-28.235,194.06,193.48,0.0,0.0,-458.0,1.0,1.0,-1.116248,-2.314492,0.04298307,-0.04460419,-0.03011473,-10.93468,0
408364089.0,-2.57,-1.85,-27.87,-28.79,194.06,193.49,0.0,0.0,-461.0,1.0,1.0,-2.590874,0.1758015,0.05706052,-0.00525067,-0.01884601,-10.82288,0
408364089.0,-2.57,-1.85,-27.87,-28.79,194.06,193.49,0.0,0.0,-461.0,1.0,1.0,2.277247,1.35773,0.04022861,0.04465807,0.04756461,-10.8847,0
408414069.0,-2.565,0.075,-27.81,-27.66,194.055,193.49,0.0,0.0,-457.0,0.5,0.5,2.019299,-1.467067,0.05770944,-0.0146393,0.04461091,-10.79526,0
408464049.0,-2.56,2.0,-27.75,-26.53,194.05,193.49,0.0,0.0,-453.0,1.11e-16,1.11e-16,-0.8729204,2.420021,0.05835896,-0.03387028,-0.05098484,-10.68909,0
408464049.0,-2.56,2.0,-27.75,-26.53,194.05,193.49,0.0,0.0,-453.0,1.11e-16,1.11e-16,-0.603492,-2.460249,0.04299302,0.02900955,-0.03266894,-10.54703,0
408514029.0,-2.595,0.2,-27.82,-27.835,194.065,193.475,0.0,0.0,-456.0,0.0,0.0,1.940834,1.61301,0.04030465,-0.04068096,0.01575537,-10.42932,0
408564009.0,-2.63,-1.6,-27.89,-29.14,194.08,193.46,0.0,0.0,-459.0,0.0,0.0,2.115319,-1.120677,0.05685765,-0.00717782,-0.01744679,-10.24358,0
408564009.0,-2.63,-1.6,-27.89,-29.14,194.08,193.46,0.0,0.0,-459.0,0.0,0.0,-2.463993,-0.1868287,0.05451078,0.00289964,-0.02054522,-10.33391,0
408613989.0,-2.66,0.125,-27.88,-27.965,194.085,193.45,0.0,0.0,-457.0,0.5,0.5,-1.097916,2.249408,0.057492,-0.02200779,-0.00198108,-10.15468,0
408663969.0,-2.69,1.85,-27.87,-26.79,194.09,193.44,0.0,0.0,-455.0,1.0,1.0,-0.3406537,-2.360482,0.04862247,0.01951941,-0.02021494,-10.12225,0
408663969.0,-2.69,1.85,-27.87,-26.79,194.09,193.44,0.0,0.0,-455.0,1.0,1.0,1.684907,1.761294,0.03965603,0.00689597,0.03549602,-10.02586,0
408713949.0,-2.705,0.22,-27.5,-27.885,194.085,193.43,0.0,0.0,-457.0,0.5,0.5,-2.359297,-0.4215038,0.05204749,-0.03350661,-0.06152323,-10.05016,0
408763929.0,-2.72,-1.41,-27.13,-28.98,194.08,193.42,0.0,0.0,-459.0,1.11e-16,1.11e-16,2.152378,-0.8674563,0.05499154,0.03563407,0.03870037,-10.00884,0
408763929.0,-2.72,-1.41,-27.13,-28.98,194.08,193.42,0.0,0.0,-459.0,1.11e-16,1.11e-16,-1.29029,1.987254,0.05858924,-0.02328311,-0.00346861,-9.937329,0
408813909.0,-2.725,-0.155,-26.43,-26.905,194.065,193.415,0.0,0.0,-453.5,1.5,1.5,-0.06606714,-2.399362,0.04486785,-0.02250104,-0.03859688,-9.863185,0
408863889.0,-2.73,1.1,-25.73,-24.83,194.05,193.41,0.0,0.0,-448.0,3.0,3.0,1.501162,1.879567,0.03919305,-0.02651653,-0.00113777,-9.854372,0
408863889.0,-2.73,1.1,-25.73,-24.83,194.05,193.41,0.0,0.0,-448.0,3.0,3.0,-2.270483,-0.6703863,0.04498484,-0.00581312,-0.03477321,-9.757949,0
408913869.0,-2.68,-0.45,-25.015,-25.67,194.02,193.42,0.0,0.0,-446.5,3.0,3.0,2.238316,-0.5947053,0.04796921,0.01136326,-0.00704789,-9.802997,0
408963849.0,-2.63,-2.0,-24.3,-26.51,193.99,193.43,0.0,0.0,-445.0,3.0,3.0,0.2886317,-2.346596,0.04257011,0.03095243,0.02978241,-9.772882,0
408963849.0,-2.63,-2.0,-24.3,-26.51,193.99,193.43,0.0,0.0,-445.0,3.0,3.0,-1.587625,1.778658,0.05737054,0.01199066,-0.02894241,-9.818686,0
409013829.0,-2.53,-0.855,-23.58,-24.195,193.955,193.38,0.0,0.0,-438.0,5.5,5.5,1.076533,2.085758,0.03699353,-0.05460706,0.02123309,-9.809254,0
409063809.0,-2.43,0.29,-22.86,-21.88,193.92,193.33,0.0,0.0,-431.0,8.0,8.0,-2.051991,-1.087946,0.03784795,-0.0248173,-0.01569761,-9.75922,0
409063809.0,-2.43,0.29,-22.86,-21.88,193.92,193.33,0.0,0.0,-431.0,8.0,8.0,2.242719,-0.2127712,0.04109392,-0.00179274,0.03579877,-9.677681,0
409113789.0,-2.295,-0.74,-22.25,-22.9,193.88,193.33,0.0,0.0,-428.5,6.5,6.5,-1.775616,1.545185,0.05230696,0.01292341,-0.03739211,-9.683736,0
409163769.0,-2.16,-1.77,-21.64,-23.92,193.84,193.33,0.0,0.0,-426.0,5.0,5.0,0.5209862,-2.297092,0.04036181,-0.01072795,0.00023509,-9.716652,0
409163769.0,-2.16,-1.77,-21.64,-23.92,193.84,193.33,0.0,0.0,-426.0,5.0,5.0,0.9741136,2.164082,0.03119447,0.03945942,-0.00513405,-9.701605,0
409213749.0,-2.02,-0.78,-21.08,-21.69,193.805,193.27,0.0,0.0,-420.0,6.5,6.5,-1.95732,-1.146135,0.03363106,-0.04751172,-0.07011427,-9.687231,0
409263729.0,-1.88,0.21,-20.52,-19.46,193.77,193.21,0.0,0.0,-414.0,8.0,8.0,-1.854689,1.388291,0.04791521,0.04780955,-0.01448974,-9.698893,0
409263729.0,-1.88,0.21,-20.52,-19.46,193.77,193.21,0.0,0.0,-414.0,8.0,8.0,2.337308,-0.02600769,0.035128,-0.00453825,-0.02339837,-9.720642,0
409313709.0,-1.75,-0.42,-20.02,-20.595,193.74,193.2,0.0,0.0,-411.5,5.0,5.0,0.7667394,-2.222131,0.03784108,-0.02291804,-0.03977322,-9.747076,0
409363689.0,-1.62,-1.05,-19.52,-21.73,193.71,193.19,0.0,0.0,-409.0,2.0,2.0,-1.795298,-1.414536,0.02907778,0.02173307,0.00938504,-9.651862,0
409363689.0,-1.62,-1.05,-19.52,-21.73,193.71,193.19,0.0,0.0,-409.0,2.0,2.0,0.6752918,2.237067,0.02956652,-0.03119337,-0.01392789,-9.69935,0
409413669.0,-1.545,-0.425,-19.035,-19.53,193.69,193.145,0.0,0.0,-404.0,4.0,4.0,2.293166,0.2204387,0.03135064,0.01444091,-0.03229567,-9.73667,0
